date,adjClose,adjHigh,adjLow,adjOpen,adjVolume,close,divCash,high,low,open,splitFactor,volume
17/09/2014,584.77,587.5199,578.775,580.01,1688200,584.77,0,587.5199,578.775,580.01,1,1688200
18/09/2014,589.27,589.54,585,587,1440600,589.27,0,589.54,585,587,1,1440600
19/09/2014,596.08,596.48,589.5,591.5,3726400,596.08,0,596.48,589.5,591.5,1,3726400
22/09/2014,587.37,593.949,583.46,593.82,1684900,587.37,0,593.949,583.46,593.82,1,1684900
23/09/2014,581.13,586.85,581,586.85,1467400,581.13,0,586.85,581,586.85,1,1467400
24/09/2014,587.99,589.63,580.52,581.46,1721085,587.99,0,589.63,580.52,581.46,1,1721085
25/09/2014,575.06,587.98,574.18,587.55,1915643,575.06,0,587.98,574.18,587.55,1,1915643
26/09/2014,577.1,579.25,574.66,576.06,1439807,577.1,0,579.25,574.66,576.06,1,1439807
29/09/2014,576.36,578.19,571.17,571.75,1281204,576.36,0,578.19,571.17,571.75,1,1281204
30/09/2014,577.36,579.85,572.85,576.93,1618437,577.36,0,579.85,572.85,576.93,1,1618437
01/10/2014,568.27,577.5799,567.01,576.01,1445027,568.27,0,577.5799,567.01,576.01,1,1445027
02/10/2014,570.08,571.91,563.32,567.31,1175307,570.08,0,571.91,563.32,567.31,1,1175307
03/10/2014,575.28,577.225,572.5,573.05,1138636,575.28,0,577.225,572.5,573.05,1,1138636
06/10/2014,577.35,581,574.44,578.8,1211320,577.35,0,581,574.44,578.8,1,1211320
07/10/2014,563.74,575.27,563.74,574.4,1906427,563.74,0,575.27,563.74,574.4,1,1906427
08/10/2014,572.5,573.88,557.49,565.57,1987888,572.5,0,573.88,557.49,565.57,1,1987888
09/10/2014,560.88,571.49,559.06,571.18,2519693,560.88,0,571.49,559.06,571.18,1,2519693
10/10/2014,544.49,565.1299,544.05,557.72,3078634,544.49,0,565.1299,544.05,557.72,1,3078634
13/10/2014,533.21,549.5,533.1,544.99,2578676,533.21,0,549.5,533.1,544.99,1,2578676
14/10/2014,537.94,547.19,533.1695,538.9,2217230,537.94,0,547.19,533.1695,538.9,1,2217230
15/10/2014,530.03,532.8,518.3,531.01,3712536,530.03,0,532.8,518.3,531.01,1,3712536
16/10/2014,524.51,529.43,515,519,3698423,524.51,0,529.43,515,519,1,3698423
17/10/2014,511.17,530.98,508.53,527.25,5530674,511.17,0,530.98,508.53,527.25,1,5530674
20/10/2014,520.84,521.76,508.1,509.45,2605505,520.84,0,521.76,508.1,509.45,1,2605505
21/10/2014,526.54,526.79,519.11,525.19,2332531,526.54,0,526.79,519.11,525.19,1,2332531
22/10/2014,532.71,539.8,528.8,529.89,2917183,532.71,0,539.8,528.8,529.89,1,2917183
23/10/2014,543.98,547.22,535.85,539.32,2345296,543.98,0,547.22,535.85,539.32,1,2345296
24/10/2014,539.78,544.88,535.79,544.36,1972047,539.78,0,544.88,535.79,544.36,1,1972047
27/10/2014,540.77,544.41,537.03,537.03,1184973,540.77,0,544.41,537.03,537.03,1,1184973
28/10/2014,548.9,548.98,541.62,543,1273372,548.9,0,548.98,541.62,543,1,1273372
29/10/2014,549.33,554.19,546.98,550,1767107,549.33,0,554.19,546.98,550,1,1767107
30/10/2014,550.31,552.8,543.51,548.95,1451667,550.31,0,552.8,543.51,548.95,1,1451667
31/10/2014,559.08,559.57,554.75,559.35,2032887,559.08,0,559.57,554.75,559.35,1,2032887
03/11/2014,555.22,557.9,553.23,555.5,1378511,555.22,0,557.9,553.23,555.5,1,1378511
04/11/2014,554.11,555.5,549.3,553,1240761,554.11,0,555.5,549.3,553,1,1240761
05/11/2014,545.92,556.8,544.05,556.8,2026740,545.92,0,556.8,544.05,556.8,1,2026740
06/11/2014,542.04,546.885,540.97,545.5,1329604,542.04,0,546.885,540.97,545.5,1,1329604
07/11/2014,541.01,546.21,538.67,546.21,1629259,541.01,0,546.21,538.67,546.21,1,1629259
10/11/2014,547.49,549.59,541.02,541.46,1131546,547.49,0,549.59,541.02,541.46,1,1131546
11/11/2014,550.29,551.9399,546.3,548.49,964866,550.29,0,551.9399,546.3,548.49,1,964866
12/11/2014,547.31,550.46,545.17,550.39,1126594,547.31,0,550.46,545.17,550.39,1,1126594
13/11/2014,545.38,549.8,543.48,549.8,1335719,545.38,0,549.8,543.48,549.8,1,1335719
14/11/2014,544.4,546.68,542.15,546.68,1285991,544.4,0,546.68,542.15,546.68,1,1285991
17/11/2014,536.51,543.79,534.061,543.58,1721282,536.51,0,543.79,534.061,543.58,1,1721282
18/11/2014,535.03,541.94,534.17,537.5,1957664,535.03,0,541.94,534.17,537.5,1,1957664
19/11/2014,536.99,538.24,530.08,535,1388440,536.99,0,538.24,530.08,535,1,1388440
20/11/2014,534.83,535.11,531.08,531.25,1559131,534.83,0,535.11,531.08,531.25,1,1559131
21/11/2014,537.5,542.14,536.56,541.61,2218249,537.5,0,542.14,536.56,541.61,1,2218249
24/11/2014,539.27,542.7,535.62,537.65,1701682,539.27,0,542.7,535.62,537.65,1,1701682
25/11/2014,541.08,543.98,538.602,539,1784967,541.08,0,543.98,538.602,539,1,1784967
26/11/2014,540.37,541.55,537.042,540.88,1519503,540.37,0,541.55,537.042,540.88,1,1519503
28/11/2014,541.83,542,536.6,540.62,1145231,541.83,0,542,536.6,540.62,1,1145231
01/12/2014,533.8,541.41,531.86,538.9,2109599,533.8,0,541.41,531.86,538.9,1,2109599
02/12/2014,533.75,535.5,529.8,533.51,1522481,533.75,0,535.5,529.8,533.51,1,1522481
03/12/2014,531.32,535.996,529.26,531.44,1279288,531.32,0,535.996,529.26,531.44,1,1279288
04/12/2014,537.31,537.34,528.59,531.16,1392208,537.31,0,537.34,528.59,531.16,1,1392208
05/12/2014,525.26,532.89,524.28,531,2558649,525.26,0,532.89,524.28,531,1,2558649
08/12/2014,526.98,531,523.79,527.13,2327127,526.98,0,531,523.79,527.13,1,2327127
09/12/2014,533.37,534.19,520.5,522.14,1871268,533.37,0,534.19,520.5,522.14,1,1871268
10/12/2014,526.06,536.33,525.56,533.08,1716835,526.06,0,536.33,525.56,533.08,1,1716835
