date,adjClose,adjHigh,adjLow,adjOpen,adjVolume,close,divCash,high,low,open,splitFactor,volume
11/02/2005,92.46416255,92.67088047,91.4611978,91.65260328,53275100,120.77,0,121.04,119.46,119.71,1,53275100
14/02/2005,92.39525657,92.53306852,92.24213218,92.40291279,32553900,120.68,0,120.86,120.48,120.69,1,32553900
15/02/2005,92.73978645,92.96947303,92.39525657,92.48713121,44440500,121.13,0,121.43,120.68,120.8,1,44440500
16/02/2005,92.80103621,92.99244169,92.38760035,92.58666206,51795800,121.21,0,121.46,120.67,120.93,1,51795800
17/02/2005,92.05072899,92.89291237,92.04307124,92.81635094,58124000,120.230003,0,121.330002,120.220001,121.230003,1,58124000
18/02/2005,92.17322621,92.24213218,91.79807145,92.00478938,49544300,120.39,0,120.48,119.9,120.17,1,49544300
22/02/2005,90.80276292,92.23447596,90.78745048,91.79807145,80857400,118.6,0,120.47,118.58,119.9,1,80857400
23/02/2005,91.45354158,91.54541621,90.82167379,91.08604304,68310700,119.45,0,119.57,118.6247,118.97,1,68310700
24/02/2005,92.05838292,92.11963267,91.09369926,91.29276097,69311400,120.24,0,120.32,118.98,119.24,1,69311400
25/02/2005,92.96947303,93.1532223,92.0124456,92.08135158,61174700,121.43,0,121.67,120.18,120.27,1,61174700
28/02/2005,92.35697548,92.86994218,91.90525853,92.75509889,69427700,120.63,0,121.3,120.04,121.15,1,69427700
01/03/2005,92.81634864,93.03837901,92.47181877,92.47181877,47572000,121.23,0,121.52,120.78,120.78,1,47572000
02/03/2005,92.77041133,93.35228401,92.37228792,92.45650633,64233600,121.17,0,121.93,120.65,120.76,1,64233600
03/03/2005,92.80869243,93.32931535,92.41056901,93.14556608,62102500,121.22,0,121.9,120.7,121.66,1,62102500
04/03/2005,93.96478157,94.04134376,93.24509693,93.44415864,56175800,122.73,0,122.83,121.79,122.05,1,56175800
07/03/2005,94.01071888,94.36290498,93.71212632,93.91118803,43809100,122.79,0,123.25,122.4,122.66,1,43809100
08/03/2005,93.65853279,94.17149949,93.49009596,93.91884425,44668900,122.33,0,123,122.11,122.67,1,44668900
09/03/2005,92.61728694,93.62790791,92.60963072,93.38290889,73605600,120.97,0,122.29,120.96,121.97,1,73605600
10/03/2005,92.82400486,93.02306657,92.18088243,92.79337999,65304000,121.24,0,121.5,120.4,121.2,1,65304000
11/03/2005,92.17322621,93.1915034,91.99713316,92.8775984,58133100,120.39,0,121.72,120.16,121.31,1,58133100
14/03/2005,92.74744267,92.76275511,92.08900779,92.34166304,36339100,121.14,0,121.16,120.28,120.61,1,36339100
15/03/2005,91.98182072,92.99244169,91.93588341,92.96181681,62488700,120.14,0,121.46,120.08,121.42,1,62488700
16/03/2005,91.20088634,91.99330505,91.03244951,91.64494707,76727200,119.12,0,120.155,118.9,119.7,1,76727200
17/03/2005,91.3846356,91.67557194,91.09369926,91.34635451,62740500,119.36,0,119.74,118.98,119.31,1,62740500
18/03/2005,91.11443996,91.87539235,90.81467084,91.55256406,61885000,118.54,0.46709,119.53,118.15,119.11,1,61885000
21/03/2005,90.7762389,91.29891327,90.51490172,91.24510855,61430600,118.1,0,118.78,117.76,118.71,1,61430600
22/03/2005,89.85387238,91.41420908,89.85387238,90.98377137,93334300,116.9,0,118.93,116.9,118.37,1,93334300
23/03/2005,89.93073625,90.48415617,89.73857656,89.88846112,71947900,117,0,117.72,116.75,116.945,1,71947900
24/03/2005,90.03834568,90.69168864,89.97685458,90.28431009,52020000,117.14,0,117.99,117.06,117.46,1,52020000
28/03/2005,90.16901427,90.6532567,90.16901427,90.25356454,46942700,117.31,0,117.94,117.31,117.42,1,46942700
29/03/2005,89.56947603,90.62251115,89.35425718,90.03834568,73047000,116.53,0,117.9,116.25,117.14,1,73047000
30/03/2005,90.83773,90.85310278,89.75394934,89.76163572,62897600,118.18,0,118.2,116.77,116.78,1,62897600
31/03/2005,90.66862947,91.05294886,90.59945199,90.84541639,65049100,117.96,0,118.46,117.87,118.19,1,65049100
01/04/2005,90.26125093,91.46032741,89.86155876,91.18361745,97396700,117.43,0,118.99,116.91,118.63,1,97396700
04/04/2005,90.41497868,90.5917656,89.73089017,90.20744621,71610100,117.63,0,117.86,116.74,117.36,1,71610100
05/04/2005,90.84541639,90.99145776,90.44572423,90.5302745,50081100,118.19,0,118.38,117.67,117.78,1,50081100
06/04/2005,91.16055829,91.42958186,90.83773,91.04526247,53311700,118.6,0,118.95,118.18,118.45,1,53311700
07/04/2005,91.6524871,91.66785988,90.94533943,91.01451692,47225600,119.24,0,119.26,118.32,118.41,1,47225600
08/04/2005,90.69937503,91.62942794,90.69937503,91.59868239,64295900,118,0,119.21,118,119.17,1,64295900
11/04/2005,90.76855252,91.02220331,90.56870643,90.92228027,45858000,118.09,0,118.42,117.83,118.29,1,45858000
12/04/2005,91.23742217,91.51413212,89.98454097,90.61482476,86570800,118.7,0,119.06,117.07,117.89,1,86570800
13/04/2005,90.16132789,91.31428604,90.03065929,91.12981274,66060200,117.3,0,118.8,117.13,118.56,1,66060200
14/04/2005,88.98531057,90.31505564,88.98531057,90.26893731,99643200,115.77,0,117.5,115.77,117.44,1,99643200
15/04/2005,87.74011576,89.31582524,87.70168382,88.9622514,134065900,114.15,0,116.2,114.1,115.74,1,134065900
18/04/2005,88.00913933,88.36271316,87.59407439,87.71705659,100318700,114.5,0,114.96,113.96,114.12,1,100318700
19/04/2005,88.70860061,88.93919224,88.26279012,88.47032259,68402200,115.41,0,115.71,114.83,115.1,1,68402200
20/04/2005,87.47109219,88.87770114,87.27893249,88.70091422,114839500,113.8,0,115.63,113.55,115.4,1,114839500
21/04/2005,89.16209748,89.16978387,87.91690267,88.23204457,75785900,116,0,116.01,114.38,114.79,1,75785900
22/04/2005,88.83158281,89.54641687,87.83235241,88.9622514,89839500,115.57,0,116.5,114.27,115.74,1,89839500
25/04/2005,89.41574828,89.54641687,88.94687863,89.05448805,52365600,116.33,0,116.5,115.72,115.86,1,52365600
26/04/2005,88.54718647,89.75394934,88.50875453,89.13135193,75364600,115.2,0,116.77,115.15,115.96,1,75364600
27/04/2005,88.89307391,89.2159022,87.963021,88.28584928,85186600,115.65,0,116.07,114.44,114.86,1,85186600
28/04/2005,87.77854769,88.91613308,87.77854769,88.60099118,74269500,114.2,0,115.68,114.2,115.27,1,74269500
29/04/2005,88.96993779,89.06217444,87.60176078,88.44726343,104285600,115.75,0,115.87,113.97,115.07,1,104285600
02/05/2005,89.46955299,89.47723938,88.79315087,89.2159022,56060700,116.4,0,116.41,115.52,116.07,1,56060700
03/05/2005,89.62328075,89.81544044,88.92381946,89.2159022,86914900,116.6,0,116.85,115.69,116.07,1,86914900
04/05/2005,90.31505564,90.50721533,89.37731634,89.66171268,82487900,117.5,0,117.75,116.28,116.65,1,82487900
05/05/2005,90.28431009,90.69937503,89.73089017,90.44572423,97323300,117.46,0,118,116.74,117.67,1,97323300
06/05/2005,89.99991374,90.69168864,89.97685458,90.64557031,69603700,117.09,0,117.99,117.06,117.93,1,69603700
09/05/2005,90.56102005,90.76086613,89.96916819,90.0921504,43976700,117.82,0,118.08,117.05,117.21,1,43976700
10/05/2005,89.62328075,90.31505564,89.4618666,90.20744621,75034400,116.6,0,117.5,116.39,117.36,1,75034400
11/05/2005,90.11520956,90.23819176,89.04680167,89.87693154,92041300,117.24,0,117.4,115.85,116.93,1,92041300
12/05/2005,89.12366554,90.38423313,88.70860061,90.17670066,95574400,115.95,0,117.59,115.41,117.32,1,95574400
13/05/2005,88.94687863,89.63865352,88.23973096,89.39268911,85442700,115.72,0,116.62,114.8,116.3,1,85442700
16/05/2005,89.7770085,89.80775405,88.9007603,88.93150585,49351500,116.8,0,116.84,115.66,115.7,1,49351500
17/05/2005,90.37654674,90.46878339,89.28507969,89.49261215,61417200,117.58,0,117.7,116.16,116.43,1,61417200
18/05/2005,91.30659965,91.5295049,90.70706141,90.75317974,78053800,118.79,0,119.08,118.01,118.07,1,78053800
19/05/2005,91.69091904,91.78315569,91.23742217,91.48338657,62850100,119.29,0,119.41,118.7,119.02,1,62850100
20/05/2005,91.56025045,91.76778292,91.26816772,91.72935098,46424800,119.12,0,119.39,118.74,119.34,1,46424800
23/05/2005,92.06755204,92.26739812,91.61405516,91.62942794,51294200,119.78,0,120.04,119.19,119.21,1,51294200
24/05/2005,91.85233318,92.10598398,91.62174155,91.80621486,50999500,119.5,0,119.83,119.2,119.44,1,50999500
25/05/2005,91.78315569,92.13672953,91.33734521,91.73703737,48483800,119.41,0,119.87,118.83,119.35,1,48483800
26/05/2005,92.27508451,92.39806671,91.94456984,92.07523843,43558900,120.05,0,120.21,119.62,119.79,1,43558900
27/05/2005,92.42881226,92.42881226,92.08292481,92.28277089,24641600,120.25,0,120.25,119.8,120.06,1,24641600
31/05/2005,91.83696041,92.36732116,91.77546931,92.29814367,44931300,119.48,0,120.17,119.4,120.08,1,44931300
01/06/2005,92.61328557,92.94380024,91.81390124,91.86001957,69884800,120.49,0,120.92,119.45,119.51,1,69884800
02/06/2005,92.82081803,92.88230914,92.31351645,92.41343949,40485200,120.76,0,120.84,120.1,120.23,1,40485200
03/06/2005,92.35194838,92.92074107,92.0291201,92.65940389,61053700,120.15,0,120.89,119.73,120.55,1,61053700
06/06/2005,92.26739812,92.39038032,91.89076512,92.25202534,36332000,120.04,0,120.2,119.55,120.02,1,36332000
07/06/2005,92.33657561,93.19745103,92.24433896,92.53642169,66691800,120.13,0,121.25,120.01,120.39,1,66691800
08/06/2005,92.16747508,92.69014944,91.98300177,92.56716724,50023400,119.91,0,120.59,119.67,120.43,1,50023400
09/06/2005,92.60559918,92.68246306,91.80621486,92.03680649,57167700,120.48,0,120.58,119.44,119.74,1,57167700
10/06/2005,92.39038032,92.73626777,91.92919706,92.66709028,36504400,120.2,0,120.65,119.6,120.56,1,36504400
13/06/2005,92.68246306,93.06678244,92.0906112,92.19053424,49503300,120.58,0,121.08,119.81,119.94,1,49503300
14/06/2005,92.89768191,93.15901909,92.5287353,92.58254002,34001600,120.86,0,121.2,120.38,120.45,1,34001600
15/06/2005,93.07446883,93.18976464,92.41343949,93.12827354,53891700,121.09,0,121.24,120.23,121.16,1,53891700
16/06/2005,93.31274685,93.49722015,92.94380024,93.07446883,46664300,121.4,0,121.64,120.92,121.09,1,46664300
17/06/2005,93.65680494,94.07353759,92.98540233,93.79571582,53764300,121.36,0.48762,121.9,120.49,121.54,1,53764300
20/06/2005,93.68767402,94.02723396,93.33267954,93.44072134,42236500,121.4,0,121.84,120.94,121.08,1,42236500
21/06/2005,93.74169492,93.8806058,93.40213498,93.76484673,40060700,121.47,0,121.65,121.03,121.5,1,40060700
22/06/2005,93.81886763,94.10440667,93.43300407,93.90375762,46684100,121.57,0,121.94,121.07,121.68,1,46684100
23/06/2005,92.49921423,93.84201945,92.47606242,93.62593585,62818500,119.86,0,121.6,119.83,121.32,1,62818500
24/06/2005,91.82009436,92.61327551,91.71205256,92.51464878,59190900,118.98,0,120.0078,118.84,119.88,1,59190900
27/06/2005,91.95128797,92.15193702,91.64259712,91.81237709,51164200,119.15,0,119.41,118.75,118.97,1,51164200
28/06/2005,92.7230151,92.79247055,92.12106794,92.14421975,42617300,120.15,0,120.24,119.37,119.4,1,42617300
29/06/2005,92.47606242,92.91594689,92.42204152,92.89279507,43059500,119.83,0,120.4,119.76,120.37,1,43059500
30/06/2005,91.97443978,92.85420872,91.79694254,92.777036,62303700,119.18,0,120.32,118.95,120.22,1,62303700
01/07/2005,92.24454428,92.45291061,91.9975916,92.18280611,49786600,119.53,0,119.8,119.21,119.45,1,49786600
05/07/2005,92.98540233,93.10887867,91.98215706,92.02846068,51551100,120.49,0,120.65,119.19,119.25,1,51551100
06/07/2005,92.20595792,93.10887867,92.15193702,92.90822962,54070500,119.48,0,120.65,119.41,120.39,1,54070500
07/07/2005,92.56866968,92.56866968,91.26445082,91.28760264,103268900,119.95,0,119.95,118.26,118.29,1,103268900
08/07/2005,93.62593585,93.62593585,92.39117244,92.58410422,64550900,121.32,0,121.32,119.72,119.97,1,64550900
11/07/2005,94.10440667,94.22788301,93.61821858,93.63365312,49772400,121.94,0,122.1,121.31,121.33,1,49772400
12/07/2005,94.35135936,94.63689839,93.87288853,94.06582032,52169900,122.26,0,122.63,121.64,121.89,1,52169900
13/07/2005,94.48255297,94.55200841,94.14299303,94.35907663,41297700,122.43,0,122.52,121.99,122.27,1,41297700
14/07/2005,94.85298199,95.26199737,94.5288566,94.90700289,64776100,122.91,0,123.44,122.49,122.98,1,64776100
15/07/2005,94.79896109,94.95330652,94.42853207,94.76037474,56138000,122.84,0,123.04,122.36,122.79,1,56138000
18/07/2005,94.4208148,94.63689839,94.18929666,94.53657387,56857200,122.35,0,122.63,122.05,122.5,1,56857200
19/07/2005,94.93787198,95.00732742,94.46711843,94.69863657,59514500,123.02,0,123.11,122.41,122.71,1,59514500
20/07/2005,95.26199737,95.48579824,94.38222844,94.60602931,69608800,123.44,0,123.73,122.3,122.59,1,69608800
21/07/2005,94.70635384,95.39319099,94.51342205,95.34688736,100793200,122.72,0,123.61,122.47,123.55,1,100793200
22/07/2005,95.33917009,95.35460463,94.63689839,94.82983018,55934700,123.54,0,123.56,122.63,122.88,1,55934700
25/07/2005,95.06906559,95.65557821,94.80667836,95.23884556,57598900,123.19,0,123.95,122.85,123.41,1,57598900
26/07/2005,95.18482466,95.33145282,94.43624934,95.09993468,42852600,123.34,0,123.53,122.37,123.23,1,42852600
27/07/2005,95.53210187,95.60927458,94.96102379,95.308301,45263500,123.79,0,123.89,123.05,123.5,1,45263500
28/07/2005,96.13404903,96.18806993,95.4163428,95.6864473,48448900,124.57,0,124.64,123.64,123.99,1,48448900
29/07/2005,95.49351551,96.18035266,95.308301,96.01057269,62448200,123.74,0,124.63,123.5,124.41,1,62448200
01/08/2005,95.42406007,95.72503365,95.26971464,95.56297096,42941100,123.65,0,124.04,123.45,123.83,1,42941100
02/08/2005,95.99513815,96.15720085,95.49351551,95.59384004,46243800,124.39,0,124.6,123.74,123.87,1,46243800
03/08/2005,96.2498081,96.26524265,95.78677182,95.88709635,37199000,124.72,0,124.74,124.12,124.25,1,37199000
04/08/2005,95.47808097,95.93339998,95.3623219,95.87166181,51044800,123.72,0,124.31,123.57,124.23,1,51044800
05/08/2005,94.82983018,95.67873003,94.66776748,95.26971464,53712900,122.88,0,123.98,122.67,123.45,1,53712900
08/08/2005,94.65233294,95.23884556,94.44396661,95.05363105,48241700,122.65,0,123.41,122.38,123.17,1,48241700
09/08/2005,95.22341102,95.37775644,94.82211291,94.96874106,47524300,123.39,0,123.59,122.87,123.06,1,47524300
10/08/2005,95.17710739,96.08002813,94.78352655,95.55525368,73118700,123.33,0,124.5,122.82,123.82,1,73118700
11/08/2005,95.55525368,95.71731638,94.93015471,95.13080376,58888000,123.82,0,124.03,123.01,123.27,1,58888000
12/08/2005,94.96874106,95.45492916,94.72950565,95.3623219,54814600,123.06,0,123.69,122.75,123.57,1,54814600
15/08/2005,95.55525368,95.59384004,94.79124382,95.0922174,36229300,123.82,0,123.87,122.83,123.22,1,36229300
16/08/2005,94.312773,95.32373554,94.22016574,95.26199737,72272600,122.21,0,123.52,122.09,123.44,1,72272600
17/08/2005,94.30505573,94.82211291,94.17386211,94.29733846,62513800,122.2,0,122.87,122.03,122.19,1,62513800
18/08/2005,94.29733846,94.5828775,94.02723396,94.18929666,53546300,122.19,0,122.56,121.84,122.05,1,53546300
19/08/2005,94.51342205,94.78352655,94.30505573,94.63689839,39955800,122.47,0,122.82,122.2,122.63,1,39955800
22/08/2005,94.51342205,95.09993468,94.05810304,94.59831204,69950100,122.47,0,123.23,121.88,122.58,1,69950100
23/08/2005,94.33592481,94.62146385,93.49474224,94.53657387,56763000,122.24,0,122.61,121.15,122.5,1,56763000
24/08/2005,93.49474224,94.71407111,93.44843861,94.10440667,79139600,121.15,0,122.73,121.09,121.94,1,79139600
25/08/2005,93.83430218,93.89604035,93.54104587,93.64908766,35647400,121.59,0,121.67,121.21,121.35,1,35647400
26/08/2005,93.19376866,93.75712946,93.13203048,93.74941219,61962500,120.76,0,121.49,120.68,121.48,1,61962500
29/08/2005,93.91147489,93.98093033,92.90051234,92.92366416,56204000,121.69,0,121.78,120.38,120.41,1,56204000
30/08/2005,93.41756952,93.61050131,92.90822962,93.57191495,74325000,121.05,0,121.3,120.39,121.25,1,74325000
31/08/2005,94.59831204,94.66005021,93.17833411,93.52561132,103020300,122.58,0,122.66,120.74,121.19,1,103020300
01/09/2005,94.5288566,95.0381965,93.48702497,94.54429114,74583200,122.49,0,123.15,121.14,122.51,1,74583200
02/09/2005,94.35907663,94.82983018,94.18157939,94.80667836,47658500,122.27,0,122.88,122.04,122.85,1,47658500
06/09/2005,95.46264643,95.53981914,94.65233294,94.66005021,57258600,123.7,0,123.8,122.65,122.66,1,57258600
07/09/2005,95.62470913,95.7944891,95.27743192,95.40862553,41772100,123.91,0,124.13,123.46,123.63,1,41772100
08/09/2005,95.308301,95.69416457,95.16167285,95.43177734,39074300,123.5,0,124,123.31,123.66,1,39074300
09/09/2005,96.15720085,96.26524265,95.53981914,95.56297096,44113400,124.6,0,124.74,123.8,123.83,1,44113400
12/09/2005,95.96426906,96.21122175,95.90253089,96.04144178,33029700,124.35,0,124.67,124.27,124.45,1,33029700
13/09/2005,95.43177734,96.01828996,95.32373554,95.7944891,58479400,123.66,0,124.42,123.52,124.13,1,58479400
14/09/2005,95.08450013,95.6324264,94.93787198,95.50123278,55196700,123.21,0,123.92,123.02,123.75,1,55196700
15/09/2005,95.0381965,95.42406007,94.84526472,95.31601827,73656500,123.15,0,123.65,122.9,123.51,1,73656500
16/09/2005,95.71090333,95.89690023,95.22266147,95.54040617,75436000,123.5,0.52169,123.74,122.87,123.28,1,75436000
19/09/2005,95.39315863,95.74965268,95.04441445,95.68765372,53376100,123.09,0,123.55,122.64,123.47,1,53376100
20/09/2005,94.58717208,95.79615191,94.4476744,95.48615708,85005000,122.05,0,123.61,121.87,123.21,1,85005000
21/09/2005,93.70368681,94.4476744,93.6029385,94.38567544,94516500,120.91,0,121.87,120.78,121.79,1,94516500
22/09/2005,94.03693126,94.28492712,93.33944289,93.7346863,84605100,121.34,0,121.66,120.44,120.95,1,84605100
23/09/2005,94.11442996,94.46317414,93.69593694,93.95943255,59369900,121.44,0,121.89,120.9,121.24,1,59369900
26/09/2005,94.22292815,94.73441962,93.83543462,94.56392246,70426300,121.58,0,122.24,121.08,122.02,1,70426300
27/09/2005,94.19967854,94.54067285,93.78893539,94.17642893,66156600,121.55,0,121.99,121.02,121.52,1,66156600
28/09/2005,94.29267699,94.64142117,93.92843307,94.47867389,58709400,121.67,0,122.12,121.2,121.91,1,58709400
29/09/2005,95.05991419,95.2149116,93.83543462,94.19967854,66646800,122.66,0,122.86,121.08,121.55,1,66646800
30/09/2005,95.35440928,95.35440928,94.34692608,95.02891471,47827600,123.04,0,123.04,121.74,122.62,1,47827600
03/10/2005,95.01341497,95.5869054,94.8971669,95.29241031,51017300,122.6,0,123.34,122.45,122.96,1,51017300
04/10/2005,93.94393281,95.34665941,93.89743358,95.16066251,60784700,121.22,0,123.03,121.16,122.79,1,60784700
05/10/2005,92.71170104,94.01368009,92.66520414,93.96718242,106052100,119.629997,0,121.309998,119.57,121.25,1,106052100
06/10/2005,92.37845892,93.19994522,91.58022224,92.82795142,141217400,119.2,0,120.26,118.17,119.78,1,141217400
07/10/2005,92.69620362,93.03719793,92.32420983,92.76595246,75664400,119.61,0,120.05,119.13,119.7,1,75664400
10/10/2005,91.91346668,92.77370233,91.68097056,92.75045272,52680400,118.6,0,119.71,118.3,119.68,1,52680400
11/10/2005,91.78171888,92.52570647,91.6964703,92.21571164,75645600,118.43,0,119.39,118.32,118.99,1,75645600
12/10/2005,91.0609809,92.32420983,90.99123206,91.75071939,100525800,117.5,0,119.13,117.41,118.39,1,100525800
13/10/2005,91.00673181,91.5104734,90.58048892,91.02998142,99076100,117.43,0,118.08,116.88,117.46,1,99076100
14/10/2005,91.96771577,92.07621396,91.10748012,91.54147288,88659200,118.67,0,118.81,117.56,118.12,1,88659200
17/10/2005,92.30871009,92.43270802,91.79721862,92.04521448,68972800,119.11,0,119.27,118.45,118.77,1,68972800
18/10/2005,91.30897676,92.19246202,91.29347702,92.17696228,75020400,117.82,0,118.96,117.8,118.94,1,75020400
19/10/2005,92.82795142,92.84345116,90.76648581,91.10748012,116577100,119.78,0,119.8,117.12,117.56,1,116577100
20/10/2005,91.1927287,92.85120104,90.90598349,92.60320517,132117600,117.67,0,119.81,117.3,119.49,1,132117600
21/10/2005,91.54922276,92.05296435,91.06873077,91.67322069,96580800,118.13,0,118.78,117.51,118.29,1,96580800
24/10/2005,92.9674491,93.06819742,91.76621914,91.78946875,72380800,119.96,0,120.09,118.41,118.44,1,72380800
25/10/2005,92.7814522,93.18444548,92.17696228,92.7814522,77057500,119.72,0,120.24,118.94,119.72,1,77057500
26/10/2005,92.51020672,93.4169416,92.37070905,92.61870491,82697900,119.37,0,120.54,119.19,119.51,1,82697900
27/10/2005,91.52597314,92.51020672,91.39422534,92.37845892,68294600,118.1,0,119.37,117.93,119.2,1,68294600
28/10/2005,92.84345116,92.95969923,91.52597314,91.78171888,72959900,119.8,0,119.95,118.1,118.43,1,72959900
31/10/2005,93.0991969,94.00593177,93.0991969,93.22319483,80149800,120.13,0,121.3,120.13,120.29,1,80149800
01/11/2005,93.37819224,93.69593694,93.16894573,93.44794108,66996400,120.49,0,120.9,120.22,120.58,1,66996400
02/11/2005,94.35467595,94.35467595,93.0991969,93.13019638,74690900,121.75,0,121.75,120.13,120.17,1,74690900
03/11/2005,94.75766923,95.05991419,94.35467595,94.66467078,84904100,122.27,0,122.66,121.75,122.15,1,84904100
04/11/2005,94.6336713,94.90491678,94.19967854,94.85841755,59156400,122.11,0,122.46,121.55,122.4,1,59156400
07/11/2005,94.72666975,95.02891471,94.43217466,94.85841755,46765900,122.23,0,122.62,121.85,122.4,1,46765900
08/11/2005,94.72666975,94.87391729,94.38567544,94.50967337,42157200,122.23,0,122.42,121.79,121.95,1,42157200
09/11/2005,94.85066768,95.28466044,94.43992453,94.61042169,57675900,122.39,0,122.95,121.86,122.08,1,57675900
10/11/2005,95.5869054,95.98989868,94.35467595,94.81191833,79148200,123.34,0,123.86,121.75,122.34,1,79148200
11/11/2005,95.91239997,95.97439893,94.88166716,95.59465527,34867900,123.76,0,123.84,122.43,123.35,1,34867900
14/11/2005,95.85815087,96.11389661,95.61790488,95.91239997,45095400,123.69,0,124.02,123.38,123.76,1,45095400
15/11/2005,95.50940669,96.1681457,95.2149116,95.7729023,69593000,123.24,0,124.09,122.86,123.58,1,69593000
16/11/2005,95.70315346,95.74965268,95.30791005,95.61015501,51134500,123.49,0,123.55,122.98,123.37,1,51134500
17/11/2005,96.59438859,96.60213846,95.43190798,95.9046501,55720000,124.64,0,124.65,123.14,123.75,1,55720000
18/11/2005,96.97413226,97.45927416,96.3541426,96.90438342,72438800,125.13,0,125.756,124.33,125.04,1,72438800
21/11/2005,97.46237411,97.57862217,96.8578842,96.989632,50024600,125.76,0,125.91,124.98,125.15,1,50024600
22/11/2005,97.88086713,98.05136429,97.19887851,97.3073767,66439900,126.3,0,126.52,125.42,125.56,1,66439900
23/11/2005,98.44660769,98.74110278,97.81111829,97.84211778,50856800,127.03,0,127.41,126.21,126.25,1,50856800
25/11/2005,98.5241064,98.59385524,98.27611054,98.40785834,15270000,127.13,0,127.22,126.81,126.98,1,15270000
28/11/2005,97.82661803,98.63260459,97.67937049,98.61710485,54515700,126.23,0,127.27,126.04,127.25,1,54515700
29/11/2005,97.71811984,98.40785834,97.71811984,98.1521126,51814300,126.09,0,126.98,126.09,126.65,1,51814300
30/11/2005,97.19112864,98.05136429,97.09813019,97.77236894,56076000,125.41,0,126.52,125.29,126.16,1,56076000
01/12/2005,98.18311209,98.44660769,97.63287127,97.66387075,65525600,126.69,0,127.03,125.98,126.02,1,65525600
02/12/2005,98.30711002,98.48535705,98.03586454,98.24511105,46724700,126.85,0,127.08,126.5,126.77,1,46724700
05/12/2005,98.09786351,98.21411157,97.78786868,98.14436273,59368100,126.58,0,126.73,126.18,126.64,1,59368100
06/12/2005,98.28386041,98.99684851,98.13661286,98.46210743,57943900,126.82,0,127.74,126.63,127.05,1,57943900
